Время, с;Тепловая масса [1] / Температура тепловой массы, ᵒС;Тепловая масса [6] / Температура тепловой массы, ᵒС;Тепловая масса [11] / Температура тепловой массы, ᵒС;Тепловая масса [36] / Температура тепловой массы, ᵒС;Тепловая масса [29] / Температура тепловой массы, ᵒС
0;0
1;0.94142395
2;0.94207686
3;0.9420737
4;0.9420737
5;0.94207376
6;0.9420738
7;0.9420739
8;0.9420739
9;0.94207394
10;0.942074
11;0.942074
12;0.94207406
13;0.9420741
14;0.9420741
15;0.9420742
16;0.94207424
17;0.94207424
18;0.9420743
19;0.94207436
20;0.94207436
21;0.9420744
22;0.9420745
23;0.9420745
24;0.94207454
25;0.9420746
26;0.9420746
27;0.94207466
28;0.9420747
29;0.9420747
30;0.9420748
31;0.94207484
32;0.94207484
33;0.9420749
34;0.94207495
35;0.94207495
36;0.942075
37;0.9420751
38;0.9420751
39;0.94207513
40;0.9420752
41;0.9420752
42;0.94207525
43;0.9420753
44;0.9420753
45;0.9420754
46;0.94207543
47;0.94207543
48;0.9420755
49;0.94207555
50;0.94207555
51;0.9420756
52;0.94207567
53;0.94207567
54;0.9420757
55;0.9420758
56;0.9420758
57;0.94207585
58;0.9420759
59;0.9420759
60;0.94207597
61;0.942076
62;0.942076
63;0.9420761
64;0.94207615
65;0.94207615
66;0.9420762
67;0.94207627
68;0.94207627
69;0.9420763
70;0.9420764
71;0.9420764
72;0.94207644
73;0.9420765
74;0.9420765
75;0.94207656
76;0.9420766
77;0.9420766
78;0.9420767
79;0.9420767
80;0.94207674
81;0.9420768
82;0.9420768
83;0.94207686
84;0.9420769
85;0.9420769
86;0.942077
87;0.94207704
88;0.94207704
89;0.9420771
90;0.94207716
91;0.94207716
92;0.9420772
93;0.9420773
94;0.9420773
95;0.94207734
96;0.94207734
97;0.9420774
98;0.94207746
99;0.94207746
100;0.9420775
101;0.9420776
102;0.9420776
103;0.94207764
104;0.9420777
105;0.9420777
106;0.94207776
107;0.9420778
108;0.9420778
109;0.9420779
110;0.9420779
111;0.94207793
112;0.942078
113;0.942078
114;0.94207805
115;0.9420781
116;0.9420781
117;0.9420782
118;0.94207823
119;0.94207823
120;0.9420783
121;0.94207835
122;0.94207835
123;0.9420784
124;0.9420784
125;0.9420785
126;0.94207853
127;0.94207853
128;0.9420786
129;0.94207865
130;0.94207865
131;0.9420787
132;0.9420787
133;0.94207877
134;0.9420788
135;0.9420788
136;0.9420789
137;0.94207895
138;0.94207895
139;0.942079
140;0.94207907
141;0.94207907
142;0.9420791
143;0.9420791
144;0.9420792
145;0.94207925
146;0.94207925
147;0.9420793
148;0.94207937
149;0.94207937
150;0.9420794
151;0.9420794
152;0.9420795
153;0.94207954
154;0.94207954
155;0.9420796
156;0.94207966
157;0.94207966
158;0.9420797
159;0.9420797
160;0.9420798
161;0.94207984
162;0.94207984
163;0.9420799
164;0.94207996
165;0.94207996
166;0.94208
167;0.94208
168;0.9420801
169;0.94208014
170;0.94208014
171;0.9420802
172;0.9420802
173;0.94208026
174;0.9420803
175;0.9420803
176;0.9420804
177;0.94208044
178;0.94208044
179;0.9420805
180;0.9420805
181;0.94208056
182;0.9420806
183;0.9420806
184;0.9420807
185;0.9420807
186;0.94208074
187;0.9420808
188;0.9420808
189;0.94208086
190;0.94208086
191;0.9420809
192;0.942081
193;0.942081
194;0.94208103
195;0.9420811
196;0.9420811
197;0.94208115
198;0.94208115
199;0.9420812
200;0.9420813
201;0.9420813
202;0.94208133
203;0.94208133
204;0.9420814
205;0.94208145
206;0.94208145
207;0.9420815
208;0.9420815
209;0.9420816
210;0.94208163
211;0.94208163
212;0.9420817
213;0.9420817
214;0.94208175
215;0.9420818
216;0.9420818
217;0.94208187
218;0.94208187
219;0.9420819
220;0.942082
221;0.942082
222;0.94208205
223;0.94208205
224;0.9420821
225;0.94208217
226;0.94208217
227;0.9420822
228;0.9420822
229;0.9420823
230;0.94208235
231;0.94208235
232;0.9420824
233;0.9420824
234;0.94208246
235;0.9420825
236;0.9420825
237;0.9420826
238;0.9420826
239;0.94208264
240;0.94208264
241;0.9420827
242;0.94208276
243;0.94208276
244;0.9420828
245;0.9420828
246;0.9420829
247;0.94208294
248;0.94208294
249;0.942083
250;0.942083
251;0.94208306
252;0.9420831
253;0.9420831
254;0.9420832
255;0.9420832
256;0.94208324
257;0.94208324
258;0.9420833
259;0.94208336
260;0.94208336
261;0.9420834
262;0.9420834
263;0.9420835
264;0.94208354
265;0.94208354
266;0.9420836
267;0.9420836
268;0.94208366
269;0.94208366
270;0.9420837
271;0.9420838
272;0.9420838
273;0.94208384
274;0.94208384
275;0.9420839
276;0.9420839
277;0.94208395
278;0.942084
279;0.942084
280;0.9420841
281;0.9420841
282;0.94208413
283;0.9420842
284;0.9420842
285;0.94208425
286;0.94208425
287;0.9420843
288;0.9420843
289;0.9420844
290;0.94208443
291;0.94208443
292;0.9420845
293;0.9420845
294;0.94208455
295;0.94208455
296;0.9420846
297;0.94208467
298;0.94208467
299;0.9420847
300;0.9420847
301;0.9420848
302;0.9420848
303;0.94208485
304;0.94208485
305;0.9420849
306;0.94208497
307;0.94208497
308;0.942085
309;0.942085
310;0.9420851
311;0.9420851
312;0.94208515
313;0.9420852
314;0.9420852
315;0.94208527
316;0.94208527
317;0.9420853
318;0.9420853
319;0.9420854
320;0.9420854
321;0.94208544
322;0.9420855
323;0.9420855
324;0.94208556
325;0.94208556
326;0.9420856
327;0.9420856
328;0.9420857
329;0.94208574
330;0.94208574
331;0.9420858
332;0.9420858
333;0.94208586
334;0.94208586
335;0.9420859
336;0.9420859
337;0.942086
338;0.94208604
339;0.94208604
340;0.9420861
341;0.9420861
342;0.94208616
343;0.94208616
344;0.9420862
345;0.9420862
346;0.9420863
347;0.9420863
348;0.94208634
349;0.9420864
350;0.9420864
351;0.94208646
352;0.94208646
353;0.9420865
354;0.9420865
355;0.9420866
356;0.9420866
357;0.94208664
358;0.94208664
359;0.9420867
360;0.94208676
361;0.94208676
362;0.9420868
363;0.9420868
364;0.9420869
365;0.9420869
366;0.94208694
367;0.94208694
368;0.942087
369;0.942087
370;0.94208705
371;0.9420871
372;0.9420871
373;0.9420872
374;0.9420872
375;0.94208723
376;0.94208723
377;0.9420873
378;0.9420873
379;0.94208735
380;0.94208735
381;0.9420874
382;0.9420874
383;0.9420875
384;0.94208753
385;0.94208753
386;0.9420876
387;0.9420876
388;0.94208765
389;0.94208765
390;0.9420877
391;0.9420877
392;0.94208777
393;0.94208777
394;0.9420878
395;0.9420878
396;0.9420879
397;0.9420879
398;0.94208795
399;0.942088
400;0.942088
401;0.94208807
402;0.94208807
403;0.9420881
404;0.9420881
405;0.9420882
406;0.9420882
407;0.94208825
408;0.94208825
409;0.9420883
410;0.9420883
411;0.94208837
412;0.94208837
413;0.9420884
414;0.9420884
415;0.9420885
416;0.9420885
417;0.94208854
418;0.9420886
419;0.9420886
420;0.94208866
421;0.94208866
422;0.9420887
423;0.9420887
424;0.9420888
425;0.9420888
426;0.94208884
427;0.94208884
428;0.9420889
429;0.9420889
430;0.94208896
431;0.94208896
432;0.942089
433;0.942089
434;0.9420891
435;0.9420891
436;0.94208914
437;0.94208914
438;0.9420892
439;0.9420892
440;0.94208926
441;0.94208926
442;0.9420893
443;0.9420893
444;0.9420894
445;0.9420894
446;0.94208944
447;0.9420895
448;0.9420895
449;0.94208956
450;0.94208956
451;0.9420896
452;0.9420896
453;0.9420897
454;0.9420897
455;0.94208974
456;0.94208974
457;0.9420898
458;0.9420898
459;0.94208986
460;0.94208986
461;0.9420899
462;0.9420899
463;0.94209
464;0.94209
465;0.94209003
466;0.94209003
467;0.9420901
468;0.9420901
469;0.94209015
470;0.94209015
471;0.9420902
472;0.9420902
473;0.9420903
474;0.9420903
475;0.94209033
476;0.94209033
477;0.9420904
478;0.9420904
479;0.94209045
480;0.94209045
481;0.9420905
482;0.9420905
483;0.9420906
484;0.9420906
485;0.94209063
486;0.94209063
487;0.9420907
488;0.9420907
489;0.94209075
490;0.94209075
491;0.9420908
492;0.9420908
493;0.94209087
494;0.94209087
495;0.9420909
496;0.9420909
497;0.942091
498;0.942091
499;0.94209105
500;0.94209105
501;0.9420911
502;0.9420911
503;0.94209117
504;0.94209117
505;0.9420912
506;0.9420912
507;0.9420912
508;0.9420913
509;0.9420913
510;0.94209135
511;0.94209135
512;0.9420914
513;0.9420914
514;0.94209146
515;0.94209146
516;0.9420915
517;0.9420915
518;0.9420916
519;0.9420916
520;0.94209164
521;0.94209164
522;0.9420917
523;0.9420917
524;0.94209176
525;0.94209176
526;0.9420918
527;0.9420918
528;0.9420919
529;0.9420919
530;0.94209194
531;0.94209194
532;0.942092
533;0.942092
534;0.94209206
535;0.94209206
536;0.94209206
537;0.9420921
538;0.9420921
539;0.9420922
540;0.9420922
541;0.94209224
542;0.94209224
543;0.9420923
544;0.9420923
545;0.94209236
546;0.94209236
547;0.9420924
548;0.9420924
549;0.9420925
550;0.9420925
551;0.94209254
552;0.94209254
553;0.9420926
554;0.9420926
555;0.9420926
556;0.94209266
557;0.94209266
558;0.9420927
559;0.9420927
560;0.9420928
561;0.9420928
562;0.94209284
563;0.94209284
564;0.9420929
565;0.9420929
566;0.94209296
567;0.94209296
568;0.942093
569;0.942093
570;0.942093
571;0.9420931
572;0.9420931
573;0.94209313
574;0.94209313
575;0.9420932
576;0.9420932
577;0.94209325
578;0.94209325
579;0.9420933
580;0.9420933
581;0.9420934
582;0.9420934
583;0.9420934
584;0.94209343
585;0.94209343
586;0.9420935
587;0.9420935
588;0.94209355
589;0.94209355
590;0.9420936
591;0.9420936
592;0.9420937
593;0.9420937
594;0.9420937
595;0.94209373
596;0.94209373
597;0.9420938
598;0.9420938
599;0.94209385
600;0.94209385
601;0.9420939
602;0.9420939
603;0.94209397
604;0.94209397
605;0.94209397
606;0.942094
607;0.942094
608;0.9420941
609;0.9420941
610;0.94209415
611;0.94209415
612;0.9420942
613;0.9420942
614;0.94209427
615;0.94209427
616;0.94209427
617;0.9420943
618;0.9420943
619;0.9420944
620;0.9420944
621;0.94209445
622;0.94209445
623;0.9420945
624;0.9420945
625;0.9420945
626;0.94209456
627;0.94209456
628;0.9420946
629;0.9420946
630;0.9420947
631;0.9420947
632;0.9420947
633;0.94209474
634;0.94209474
635;0.9420948
636;0.9420948
637;0.94209486
638;0.94209486
639;0.9420949
640;0.9420949
641;0.9420949
642;0.942095
643;0.942095
645;0.94209504
646;0.9420951
647;0.9420951
648;0.9420951
649;0.94209516
